date,商业银行,房地产管理和开发,制药,商业服务与用品,机械,综合类,建筑与工程,建材,家庭耐用消费品,休闲设备与用品,饮料,电脑与外围设备,专营零售,纺织品、服装与奢侈品,电力,医疗保健提供商与服务,汽车零配件,电子设备、仪器和元件,媒体,独立电力生产商与能源贸易商,食品,电气设备,石油、天然气与供消费用燃料,金属、非金属与采矿,食品与主要用品零售,通信设备,酒店、餐馆与休闲,交通基础设施,航空,贸易公司与工业品经销商,资本市场,化工,生物科技,燃气,多元金融服务,多元化零售,纸与林木产品,互联网软件与服务,航空航天与国防,海运,家庭用品,综合消费者服务,水务,汽车,信息技术服务,公路与铁路运输,建筑产品,保险,容器与包装,半导体产品与半导体设备,复合型公用事业,专业服务,软件,能源设备与服务,航空货运与物流,互联网与售货目录零售,医疗保健设备与用品,消费品经销商,多元电信服务,个人用品,生命科学工具和服务
20071016,3.381684,0.678984,2.523538,0.571919,0.276673,2.604398,1.854308,0.702886,2.041383,0.826607,-0.423921,2.176531,-1.029094,-0.097204,0.158429,1.164464,2.429687,2.187331,0.67697,-0.292801,-1.248929,-0.17357,1.016293,-2.399075,1.999308,0.017622,3.207607,0.838374,1.825375,1.009788,3.105611,0.323419,0.358661,-1.026176,1.172082,1.137544,1.175783,-0.021937,0.305367,-2.92731,1.611203,1.797137,-1.896742,-0.388941,0.258121,-1.221368,-0.530164,-0.072152,1.488166,0.990337,0.0,-2.7108,1.473412,2.872356,1.293461,-1.3143,3.492305,1.565961,-2.203845,4.980925,5.0039
20071017,-2.144479,-1.39501,0.698681,-0.473952,0.496384,0.383095,0.639447,-1.152247,0.212209,-1.059981,-1.91081,0.64496,0.493462,0.048105,-0.949128,0.729417,0.095236,1.168411,-1.676131,1.445289,-0.662638,0.54803,0.513933,-0.025597,1.111902,6.358614,0.477828,0.73596,-2.138958,-0.336077,-1.19431,-1.0546,-0.310561,-0.026346,-4.061319,0.727048,1.59101,3.004611,1.81877,-0.80648,-1.177754,-1.478414,1.590373,1.336903,4.038062,-3.565267,-1.646852,-1.841602,-2.884903,-0.359848,0.0,10.031,-1.033626,0.529036,-0.406404,-2.0533,0.365974,-1.029666,-0.549211,-0.064272,4.0208
20071018,-3.979321,-2.226659,-0.35906,-1.774247,-3.096472,-1.656678,-2.856235,-3.051447,-2.725892,0.889109,-2.398625,-4.9786,-4.026761,-2.699072,-2.470209,-1.482372,-2.192815,-0.341366,-2.662867,-2.285393,-0.712868,-2.416722,-4.804971,-4.953897,-0.278573,-1.974581,-2.22089,-3.542363,-9.001546,-3.09959,-2.88419,-0.925203,0.32131,-1.515992,-3.163016,-2.028817,-2.99345,-0.781035,-5.301626,-0.199303,-3.350992,-0.0333,-2.568737,-0.060662,-1.437235,-4.035699,-2.422937,-0.893945,-3.977557,-1.753085,0.0,0,0.291151,-4.221876,-1.079181,-0.3966,-2.771784,1.390798,-5.498204,-0.935875,-2.8633
20071019,-0.291001,0.741562,0.134343,-0.937623,-1.131254,-0.805139,-0.520823,0.466755,-0.247985,-0.45931,1.083305,1.548979,6.255868,-1.395547,-0.879634,-0.751329,-0.487756,-1.102122,-0.575654,-0.938633,-0.829419,-0.421483,0.13827,0.949911,1.042726,-2.142046,-0.154791,0.769654,-2.622541,-1.18461,-1.675365,-0.510797,-0.106569,1.135155,-3.613252,-0.860835,-0.530906,0.411992,0.147698,7.198253,1.730989,-2.263159,-0.319768,-0.887425,-1.534931,-0.629045,-0.774026,-0.639125,1.638051,0.594207,0.0,0,2.209665,0.15067,3.645489,-1.2514,-1.815029,-1.59262,-1.242106,-0.757763,1.4738
20071022,-1.241521,-1.918048,0.378804,-2.499783,-2.374465,-2.917309,-3.155761,-2.964673,-2.453292,1.020863,-2.643703,-0.734802,-4.41438,-2.877382,-4.835004,-3.411701,-2.613515,-1.701188,-2.397748,-1.095898,-5.543887,-0.185732,-4.952245,-3.92819,-3.699179,-1.224236,-2.794107,-2.698405,-8.133153,-5.138134,-0.353988,-4.328399,-3.545294,-5.93878,4.186137,-2.162664,-3.334397,-0.535958,-1.202104,-4.399939,-0.786104,-5.171828,-4.600224,-0.557981,-5.022039,-0.71275,-2.181366,1.261102,-1.615484,-1.338903,0.0,0,-2.511371,-4.929961,-1.075414,0.6336,-2.549601,-2.072751,-4.828145,1.563945,-3.6311
20071023,3.953358,1.093379,-2.090995,-0.929072,0.77303,-1.072331,1.84927,0.091545,-1.881742,1.651397,3.521085,0.949876,-0.072262,-0.535175,0.475773,0.948535,-0.600645,1.49074,1.216059,-1.280219,1.062582,0.186928,0.338189,2.102393,-1.008502,2.097083,-0.757768,1.416495,0.778488,0.285206,0.77436,2.403795,1.047699,-0.256262,2.923327,0.077535,0.939856,-1.411004,-1.734645,-1.106672,-1.498444,2.131788,-2.693587,-2.389546,-1.856378,-0.602524,0.174006,2.276356,-0.216953,-2.078548,0.0,0,0.226605,-1.199816,0.220384,-1.3738,-1.546769,-4.525616,1.511866,-2.581926,-4.1447
20071024,0.954175,-0.173852,-0.88839,-0.239875,0.198262,-2.188139,-1.854213,0.819202,0.021131,-5.623882,0.445406,-1.903302,1.191727,-2.421375,0.686058,-1.920684,-2.513789,-0.250908,-2.248738,-2.588988,-2.495555,-1.172837,4.432555,-0.784801,-3.456935,-1.166286,-2.354711,-1.564692,3.333407,-2.120068,4.233923,-2.801373,0.00905,-4.197232,-6.292739,-2.184631,-3.904716,-2.81677,-1.786752,8.258386,-1.208786,-3.568461,0.451,-7.987896,-0.983889,-3.520985,-3.283946,2.487441,-3.072958,-2.0472,0.0,-10.0169,-0.735712,1.675821,-1.935685,-3.3082,-3.101089,2.038278,3.141634,-0.925486,-1.3365
20071025,-2.197182,-5.149699,-6.359084,-8.235713,-3.232196,-8.143991,-6.266111,-5.559275,-6.371383,-9.703494,-3.505003,-7.336716,-1.533193,-7.847066,-7.184137,-8.438753,-7.61948,-5.479581,-6.496205,-9.696706,-7.990495,-6.926605,-6.191169,-7.489877,-8.397589,-3.90049,-4.160089,-5.62911,-3.234095,-7.451877,-4.766276,-8.408505,-7.718559,-8.875475,-9.515895,-6.095166,-7.051222,-7.813045,-8.327329,-0.687179,-4.759691,-8.617721,-3.440178,-10.040657,-5.533476,-9.510356,-9.672383,-3.139229,-9.922724,-9.675943,0.0,-10.0063,-3.219105,-5.444863,-9.498439,-7.503,-5.840963,-5.890942,-6.014706,-5.177995,-5.0199
20071026,3.772255,2.556873,1.977664,0.149142,-0.948788,-1.298359,-0.934209,-1.937276,-0.866779,-2.895894,0.074882,0.40113,0.807383,-0.880949,-0.685623,-1.638986,-1.454783,-1.778518,-2.035004,-0.963442,-1.094782,-2.633388,1.744745,-3.984638,1.538963,-5.129512,-3.1798,-0.23576,-4.511525,-0.898299,-3.892828,0.811375,-0.937857,-3.02061,-2.571353,-0.973971,-1.097867,-0.445407,-2.702834,-8.222092,-1.52894,1.580686,1.124754,0.787974,-1.955892,2.125096,-2.149983,0.822452,-1.620576,-3.439807,0.0,-10.0069,-0.617352,-3.033504,-0.390942,0.0649,-1.611442,0.440941,0.429916,3.389435,-5.0336
20071029,3.433231,0.975091,0.250287,0.938687,1.206726,3.68279,1.207694,0.235489,1.17032,-0.594391,0.321186,2.734152,0.990286,1.821705,2.572539,1.552559,3.081447,1.615739,-0.500357,0.66295,1.477174,0.529065,1.914782,3.976496,-0.853667,3.440085,0.936863,2.461735,3.455392,1.23458,-0.649427,0.771415,-0.55662,2.716723,2.852209,1.139577,1.812157,1.928832,-0.235475,-0.277312,-5.198691,1.603961,1.807315,9.9738,2.344158,7.498497,-0.28728,3.145718,2.172498,0.659982,0.0,-3.376767,1.490929,0.342825,1.728609,-0.1297,-0.290236,0.174516,4.546714,2.181527,-2.6502
20071030,2.665733,1.928981,2.674071,1.248367,3.824856,1.188182,2.892027,1.202728,-0.473637,2.355695,0.248821,1.188473,-1.44033,2.189623,2.584128,1.848025,2.275405,0.344298,3.269906,5.585095,1.611562,1.824857,4.42428,1.107463,1.67556,0.622731,2.755235,0.841137,9.97633,2.527279,1.672546,1.398238,-0.1088,4.78587,0.646463,1.727972,2.349422,0.395802,2.199401,3.314343,2.825608,2.632669,1.824183,0.59512,0.934946,-0.121415,2.255768,0.217789,1.989771,2.119249,0.0,0.837362,1.337574,6.295057,0.724572,0.7792,2.059364,5.358465,3.417886,0.518733,2.5408
20071031,1.273622,6.234596,3.182207,3.807181,1.970859,4.778875,3.284246,4.077761,3.992562,5.068935,2.25949,4.198937,0.444021,4.060213,2.475556,4.326762,3.454451,4.96686,3.774516,2.918829,4.775122,3.323341,-0.54371,1.611396,6.574134,2.143931,6.112523,3.044969,2.682397,4.872266,3.851492,3.103969,3.598018,2.068554,3.739258,3.692526,3.275218,4.117223,5.418304,0.094491,4.463649,4.005506,4.723204,1.294919,4.074168,1.904192,5.102148,-0.672792,6.314993,5.05344,0.0,6.72913,2.448616,1.292184,3.095456,3.0928,4.764423,3.288873,-0.437586,3.959555,5.0442
20071101,1.036793,1.857781,-3.86099,-3.134765,-0.175323,-2.849929,-2.855991,-4.889449,-1.454472,-4.376562,-2.868965,-2.585222,-2.697279,-3.260479,-3.120279,-3.884813,-2.072702,-1.127097,-2.811269,-0.735753,-2.277562,-3.658773,3.104213,-3.308462,-3.065353,-2.962205,-1.212154,-3.11844,-5.123965,-0.479417,-0.176706,-3.583605,-2.058717,-3.331331,1.130085,-1.782372,-4.918796,-2.745576,-3.511413,-6.52866,-4.735206,-2.838838,-3.353661,-4.437524,-1.323468,-1.38711,-5.014996,-2.00736,-4.722583,-2.350355,0.0,-4.753256,-1.845727,0.391275,-1.859142,-2.8125,-5.958979,-2.342166,-0.064154,-3.057904,4.9705
20071102,-2.192748,-1.703393,-3.250763,-0.712933,-3.585267,0.078258,-2.481241,-1.901562,0.932406,-2.806137,-2.213383,-0.790136,-2.68201,-2.280292,-2.80268,-2.938845,-0.937363,1.435374,-2.876081,-2.369921,-1.622455,-2.667904,-0.700694,-4.656929,-3.461505,-3.645918,-3.700077,-1.501637,-5.416269,-1.475121,2.598458,-2.833353,-2.758823,1.485851,-2.858719,-1.418795,-3.526028,0.370751,-2.313058,-4.93193,0.219574,-2.471827,-4.398613,-2.84182,-3.970068,-5.749772,-3.856663,-3.511514,-2.358645,-1.392901,0.0,-1.970996,-0.096055,-1.808137,-0.264746,-3.1511,-2.15081,-2.015487,-4.331926,-4.116384,1.5249
20071105,-3.147986,-1.937467,0.63269,1.106119,2.706914,1.831921,1.198591,-1.544722,2.050693,0.397071,-0.885978,3.477766,1.827978,1.892622,1.655963,1.497579,0.957315,3.683365,1.901242,2.171288,2.164285,1.247984,-5.802171,-0.690169,1.956931,3.219832,0.196208,1.5269,2.035543,0.450354,-5.46387,0.617153,1.13582,0.786398,2.462263,1.373928,1.835015,1.868367,2.412151,0.23148,-0.625463,3.782854,0.277402,2.280856,1.094379,2.194333,3.864773,-3.536915,2.168809,2.929984,0.0,0.811041,1.450701,-5.547673,2.590289,2.2576,2.401965,-1.891704,-0.806009,2.20196,0.1581
20071106,-0.946608,-0.66871,1.112246,1.22981,-3.609987,0.984012,0.50533,-0.763127,2.674232,1.053428,-0.453457,1.488547,0.770333,1.162627,-0.024893,1.513519,1.200682,-1.553697,1.105424,0.627781,0.328643,-0.335956,-6.951739,0.11414,1.547991,-0.468424,1.27429,0.495274,0.985231,-0.453533,-0.332142,1.997697,0.381992,0.008566,0.666837,2.427159,1.304191,-0.67065,0.194818,-5.282495,-0.110601,0.846152,3.391648,0.547093,2.019651,-0.500035,0.647577,-1.0466,1.012824,1.09104,0.0,2.063621,0.123499,-2.645124,1.961357,0.5195,3.036414,0.643474,-0.64901,1.995466,0.1579
20071107,3.150341,-0.12945,-0.550706,-0.721101,-1.340874,-0.092092,-0.522268,-0.276793,-2.507923,-0.023743,-0.834935,-2.875366,0.464852,0.887982,-0.171343,-0.719672,0.425879,-0.580772,-0.534409,-3.107977,-0.793785,0.288669,1.684041,0.58992,0.072149,0.649498,7.529037,-0.046447,0.295291,0.960068,-2.819083,-1.787957,-0.637357,0.500402,-1.316143,-0.14746,1.521756,-0.081077,-0.719212,1.835986,0.328397,1.9978,-1.160731,0.415344,-1.849774,-0.949375,0.014298,-1.897603,-0.989482,-1.210447,0.0,1.62931,-0.573073,1.832319,-0.243643,-0.1292,1.760073,-1.628754,1.801477,1.028091,-1.4972
20071108,-3.811741,-4.360209,-3.813258,-3.268051,-4.11994,-3.905819,-4.340756,-3.39644,-3.217735,-3.664619,-3.79584,-3.790863,-2.376367,-4.222938,-2.771381,-3.813868,-3.026105,-3.950228,-2.41907,-6.013096,-3.485558,-2.643776,-5.552477,-4.519992,-4.994654,-3.298787,6.615471,-3.93485,-8.226985,-4.568574,-7.296039,-3.853488,-2.323963,-5.556885,-5.533955,-3.653801,-3.766545,-3.595995,-4.231352,-3.775462,-5.391396,-4.871617,-4.424114,-4.457173,-1.666983,-7.328368,-4.29852,-5.545462,-5.370547,-2.239754,0.0,-7.584459,-3.858599,-4.132885,-2.032805,-2.9754,0.614871,-8.287883,-8.034383,-2.456966,-4.96
20071109,0.946056,-0.962984,-0.299875,0.602185,-0.349792,-2.118465,-0.935447,-1.599642,1.670686,0.107567,-2.134255,-3.462215,-3.758301,-2.754483,-2.742224,-0.240552,0.037774,-1.936955,0.096274,0.771716,-1.355677,-0.503584,0.368266,-3.30897,-1.460829,-2.079091,-1.099117,-1.933252,-0.666773,-2.085038,-2.278122,-0.497126,-1.151617,-1.522303,-0.42909,0.120326,-1.001118,-0.29549,-1.556129,-0.490276,-3.075669,0.99156,-2.171833,0.084446,-0.84241,0.748848,0.440379,0.906113,0.161305,0.105316,0.0,0.893645,-1.134469,-4.05678,-0.522453,3.0667,1.603843,-2.100215,-2.591733,-0.51401,-2.6936
20071112,-0.85013,-0.687931,-0.703397,-2.222114,-3.679536,-1.851764,-1.701995,-3.413461,-2.534603,-4.030171,-0.231358,-1.232834,-4.35719,-0.410764,-3.694814,-1.417104,-0.978358,-1.566834,-0.79937,-1.275672,0.259998,-2.727584,-5.094612,-6.493204,-1.100228,-0.279829,3.682658,-2.251907,-2.974268,-1.913085,1.201407,0.772771,-0.695783,-2.60227,1.214141,-0.867067,-2.599715,-3.273066,-2.837247,-4.354401,-3.467039,2.830415,-0.547056,0.826112,-4.825801,5.675772,-2.766365,-1.099569,1.379741,1.789806,0.0,-3.610163,-2.921627,-4.196564,-2.925138,-1.1643,1.764153,-0.935552,-5.765337,-0.05151,-4.3253
20071113,-2.990354,-1.558827,0.095774,0.23109,-0.265966,0.622719,1.1182,-1.325013,0.250149,0.017653,1.627908,-1.700518,1.984223,0.990854,1.098402,0.564772,0.584953,0.77474,0.022842,1.152432,-0.016954,-0.173442,1.272996,-0.614995,-0.812441,-2.576648,-1.945891,0.596363,2.360757,0.849046,0.295703,0.65555,-1.788063,3.153113,2.060207,0.786584,-0.186807,-1.119063,1.313627,-1.382976,1.854888,0.356617,-0.740242,1.046422,-0.132881,-1.73453,0.467121,-2.074547,1.037268,-0.129736,0.0,-2.692615,-0.639905,0.273604,-0.50671,0.0654,2.89898,2.33036,0.23853,-1.403327,2.4412
20071114,3.224577,1.738653,3.976125,3.00558,3.790535,3.378787,3.023986,6.755114,2.358277,2.960281,3.806515,2.850807,4.601628,3.152739,3.962886,4.636759,2.500441,3.179647,1.08787,3.095087,2.701461,3.449639,5.438352,6.240274,6.4395,2.889444,-0.671776,3.368998,8.705007,3.436071,4.509273,2.529915,2.80135,3.541766,3.022588,2.85956,4.498062,3.407505,3.516239,8.549831,5.844636,2.041484,3.860974,2.385613,3.297948,3.978566,3.315076,7.835314,3.393481,1.10742,0.0,1.340309,2.668571,6.143973,3.467703,1.5697,5.014809,5.970579,5.997075,0.355316,3.0891
20071115,-0.012105,-0.074572,-1.004823,-0.526601,-1.299271,-1.189495,-1.455273,-0.490617,-2.620604,2.491167,-1.774592,-0.711136,-1.78964,-0.607142,-0.74111,-0.966222,-1.54457,-1.501474,-2.473498,-1.599024,-0.512259,-1.331294,-2.722785,-1.720845,-1.479088,0.148155,-3.909809,-1.815826,1.761877,-1.642379,0.012801,-0.567619,-0.849144,-1.562077,-3.045207,-0.104901,-1.203027,1.398614,-2.46991,-2.471546,-0.482564,7.857,-2.469505,-3.25833,-1.769637,-1.15983,-0.088489,-0.098899,-1.665464,-2.121296,-1.511079,-1.772386,-0.98302,-0.54057,-4.304181,-1.803,2.67633,3.525855,-3.03579,-1.183659,1.6267
20071116,-2.065589,-1.602674,0.445658,0.39279,-0.603957,0.796492,0.935435,-0.578265,4.349701,0.203242,-0.463721,-1.467742,-0.626838,0.630153,-0.379499,0.368591,0.400043,0.130922,1.028489,-0.706237,2.866118,-0.597889,1.260404,-1.831727,1.338899,-1.874302,-6.29716,-0.497978,-1.117863,-0.346495,-1.722671,0.065595,-0.487827,2.003313,1.508436,1.043884,0.329143,0.701932,3.529787,-2.500268,0.936319,-1.844649,0.412848,1.459245,-0.090487,-2.072097,1.335553,-0.608491,-1.144756,1.568108,0.0,3.499891,0.493943,0.923825,1.744938,2.2295,2.288674,3.09494,-0.078225,-0.832922,-0.5055
20071119,-1.69671,-0.211493,1.262055,3.277796,1.422482,3.266399,1.757764,0.613673,5.248266,1.613211,1.293679,3.134126,2.860635,2.294101,1.85168,2.858615,2.947674,2.873112,3.089984,2.721171,3.912633,3.717157,-1.487527,3.375887,2.620337,4.131239,1.349149,2.524688,0.693544,2.931866,-0.717297,1.630498,2.182917,3.735706,3.753274,3.036557,2.822846,1.815444,3.662131,-1.324822,1.638379,4.113624,3.168193,2.167949,4.838305,0.262456,6.457282,-3.497751,3.523252,2.969061,0.0,1.606223,2.211517,0.557281,4.288095,3.6562,-1.568001,-1.384445,5.261605,0.186272,1.0161
20071120,0.629615,1.674203,2.7927,1.43363,2.412344,1.428156,1.907601,2.163127,2.191849,0.74038,1.178572,1.169245,-0.156491,1.139228,1.899665,2.097864,0.163031,-0.044408,0.818735,2.129481,-0.289025,3.198637,-0.65688,1.21362,2.950418,1.303561,-0.827962,2.052873,0.399878,1.65212,1.629422,0.408637,1.598242,0.260609,0.857337,0.60539,1.870015,0.506091,0.066442,4.43121,0.312392,-0.764697,1.464623,0.653676,0.274517,4.691753,-0.88785,0.204257,0.37435,0.496829,0.0,0.293273,1.176877,3.9805,3.26954,-1.1757,-0.821347,-0.813763,0.514,0.784448,0.3353
20071121,-1.830346,-0.11372,-1.356527,-0.162832,0.003361,-1.318919,-1.015962,-1.168928,1.019158,-2.961303,-1.306859,-0.167099,-0.18669,-1.12958,-1.402596,-1.293221,-1.165377,-1.466509,-0.533208,-2.570034,3.033102,1.458213,-1.118707,-1.469057,-2.461598,-2.36859,0.532224,-1.440572,1.345117,0.447477,-1.801602,0.343803,-0.804464,-0.04979,-2.332846,-1.107878,-1.69426,0.875872,-1.513578,-3.061122,-1.128458,0.260422,-1.972042,-2.407179,1.348727,-2.414906,0.39592,-2.093472,-3.268231,0.764501,0.0,-1.794347,-0.506681,-2.281035,4.242285,0.2505,-0.996305,-0.447369,-2.405882,0.063821,5.0125
20071122,-3.476929,-5.173333,-4.079776,-4.031656,-4.432995,-2.587252,-3.546642,-3.985984,-2.873679,2.534614,-4.297462,-1.636391,-4.548082,-5.016441,-5.231549,-1.918396,-3.493,-4.716523,-3.320048,-5.141184,-2.966375,-3.067444,-4.208214,-6.485228,-5.71911,-1.579532,-4.830512,-4.303877,-7.587056,-5.520992,-7.1543,-3.716724,-1.529447,-3.217896,-4.103215,-3.491466,-4.688656,-4.632025,-1.445204,-5.345663,-5.798521,-7.026911,-5.964551,-4.581501,1.960691,-5.710785,-4.21182,-7.409893,-5.008639,-3.545536,0.0,-5.563629,-1.656836,-4.893604,-2.610777,-4.9969,-2.641761,-5.043936,-0.386341,-0.17662,-5.0119
20071123,1.947431,-0.210212,1.688104,2.574411,1.484106,0.102436,1.676893,0.922677,-0.029464,1.551521,0.887396,2.033539,3.164728,1.201533,1.905457,0.840564,1.327757,1.370626,2.164279,2.587506,1.645539,1.482539,-0.051242,1.494441,3.375088,1.987496,0.241514,2.138903,7.745797,2.06178,1.814895,0.208145,0.412025,0.708615,2.93578,1.406197,2.089249,1.600231,1.424873,-1.316504,1.787548,3.488355,1.849501,2.695052,-2.07437,2.113862,-1.283004,1.244451,2.327109,0.064073,0.0,-0.142655,0.19135,1.883626,0.612588,0.9204,1.19718,0.488026,3.061263,1.052692,5.0251
20071126,-1.006289,-1.972799,-0.169509,0.512757,-0.514572,-0.194103,-1.354977,-0.241644,-0.066405,2.123205,0.892178,-0.394199,-1.57522,-0.572232,-0.969039,0.353215,0.2546,-2.558686,-1.290827,-1.071651,0.471659,-0.520912,-1.764421,-0.329669,-0.398,-1.272471,-0.743777,-0.807498,1.615532,-0.595673,-2.330336,-1.686542,0.51409,-0.287667,-2.497436,-0.368245,-0.4248,1.335464,0.922222,-0.030211,2.749483,-0.459029,-0.485492,0.398247,-0.563395,-0.074602,-0.307756,-2.672211,-1.967753,0.318607,0.0,-2.519457,-0.33365,-1.754475,-1.008266,-0.2606,-2.840544,-2.407609,-0.443382,-1.319861,5.0239
20071127,-0.769083,-4.188416,-1.741807,-1.690043,-2.336451,-2.562138,-1.928562,-0.472524,-0.19916,-2.99528,-0.223806,0.159873,-2.692787,-0.796001,-1.535869,-0.5376,-1.012046,-1.453758,-1.975261,0.330247,-2.914126,-0.647203,-2.806093,-0.600885,-0.518578,0.069861,-2.820687,-0.232063,4.315242,-1.075825,-3.173535,-3.347225,-2.515752,0.446686,0.84587,-0.173661,0.420326,-0.583728,-1.257956,-2.446358,0.460139,0.088335,0.188868,1.10361,-2.107043,-0.350187,-3.334782,-4.330385,0.174493,-3.374897,0.0,-2.687652,-2.310281,-3.122644,-4.158212,-0.9144,1.188751,-6.213099,-1.811743,-2.491326,5.0114
20071128,-1.339729,-4.569163,-2.101642,0.138088,-2.394013,-0.653943,-0.407587,-2.278059,-0.504458,-0.179285,-1.205666,0.710518,-1.692041,-1.192326,-1.288266,-1.024846,-0.768469,-0.756636,-0.355922,-0.148635,-1.855353,-0.105597,-1.341655,-2.285806,-1.861368,-0.286544,-5.589787,-1.043557,-0.115264,-1.600254,-0.052636,-2.011782,-0.529868,1.709851,-0.139998,-0.579586,-0.603479,-1.386873,-1.012816,2.502508,-0.360347,2.936189,4.56036,2.480416,-2.192628,-1.203168,-0.738564,0.248453,-0.074455,-1.283829,0.0,-1.828169,-0.491753,0.273532,1.476543,0.0,-1.841923,0.097969,-2.760773,0.793493,-4.8445
20071129,5.611011,4.167052,3.087819,2.310236,3.28724,2.260886,2.563661,1.900951,0.973958,0.983343,1.947724,2.315489,2.112457,2.387527,3.096466,2.297572,2.309779,3.64215,1.918419,3.044533,3.98439,2.31904,4.189816,2.7795,2.067144,1.842791,2.631768,2.435562,9.684749,1.928052,5.005908,3.198266,1.48364,1.635294,2.319261,1.901533,4.280452,1.484483,4.429977,7.667617,3.231633,1.306721,1.913841,0.750341,1.636778,3.844277,2.949864,7.059196,2.69654,3.212204,0.0,4.292567,2.40057,3.986263,5.455362,2.0435,1.704303,4.468949,9.06449,0.212031,0.4559
20071130,-1.447698,-1.425715,-2.316176,-0.540899,-1.761679,-0.865052,-1.591712,-0.91674,-0.558873,-3.820051,-1.350457,2.094566,-2.505232,-1.363894,-1.596117,-2.294592,-1.704008,0.108405,-2.310831,-0.211697,-3.917386,-1.842193,-3.839649,-2.884549,-2.351606,-1.690621,-0.357343,-1.954603,-1.339042,-1.180633,-3.936574,-1.697379,-0.442844,-0.818836,-2.487462,-0.734637,-2.212508,-1.766101,1.39405,-2.191696,-3.881959,-0.15451,-1.210074,-2.587048,-0.319145,-1.502895,-2.565007,-1.821903,-1.259026,-1.37274,0.0,-0.201184,0.042716,-2.747225,1.784673,-1.938,1.473294,-3.445285,-0.330213,-1.964375,1.3616
20071203,1.62249,4.504752,1.078687,1.940719,1.050809,1.354709,1.501473,1.721042,-0.014913,0.280885,0.408865,3.197884,0.622731,0.761468,-0.604596,0.63007,1.088782,1.792282,0.293161,1.242487,0.343744,-0.229614,-2.051579,0.193612,0.561077,0.356369,4.584667,0.320631,-4.446639,1.854682,0.153749,0.546647,0.208647,2.180909,5.430428,0.280171,0.675569,0.171245,0.444691,-1.729519,-0.513427,1.785414,0.167786,1.040902,1.29229,0.942185,0.988805,4.381494,2.607933,2.219471,0.0,3.2819,0.939492,0.71873,-0.622499,1.3834,-0.28369,1.619481,-0.209018,-1.428678,4.4776
20071204,0.422909,0.716584,0.268933,-0.626881,0.861868,-0.100847,0.094225,0.971559,-0.080976,-0.215988,0.578088,-1.176728,2.156833,0.968438,0.812528,-0.085507,0.363707,-0.344919,0.385504,-1.671464,0.568597,0.971664,0.886582,0.379963,0.34366,-0.368545,2.578117,0.530031,2.779345,0.948314,1.731051,0.370508,0.41443,-1.813068,-0.896049,-0.161055,0.247251,1.514437,-0.714576,0.239648,1.585716,-0.633153,-0.755373,1.155894,1.58504,1.573334,0.416787,2.266102,-0.028067,-0.164116,0.0,-0.387613,-0.474169,0.595163,4.951084,0.13,-1.305635,1.798939,1.086204,5.293133,-0.9286
20071205,2.112745,3.737746,1.954549,0.767892,2.341384,2.070314,3.015135,2.398114,0.971982,4.258721,2.272849,1.91624,4.920711,2.404496,3.952474,1.639457,2.276878,1.842521,2.372145,1.826105,3.78655,3.027243,2.720303,3.864575,2.615409,1.717848,1.072448,1.787114,2.428613,1.082477,2.560063,2.814193,2.686126,2.335993,2.720225,1.469566,2.246468,3.21477,1.311371,2.066818,1.508547,0.843506,1.584253,0.164011,1.407265,2.648508,3.078087,2.097896,1.316413,3.511084,0.0,1.003681,1.419572,1.34819,3.113838,2.5308,-0.020043,2.105743,1.333584,-0.461008,-3.3886
20071206,-0.011474,0.951732,-0.336569,1.097479,0.581222,1.843684,0.164614,0.751609,0.798148,-0.427884,1.184854,0.493965,2.019638,0.651929,-0.245222,-0.266239,0.419754,-0.191962,0.417908,1.266875,0.841088,0.903668,-0.253269,-0.92787,1.105553,0.796933,-0.344453,0.428572,0.069883,0.540478,-1.037679,-0.149292,0.221831,1.409054,4.204132,1.862251,0.457156,1.282613,0.475846,0.042112,0.248237,0.974593,2.005733,-0.79498,0.049447,-0.346861,0.085469,0.196535,0.721363,0.184074,0.0,-0.419742,1.61982,-0.692325,0.072407,-0.3165,1.470273,2.261932,-1.42381,0.140462,-2.3881
20071207,0.333105,1.305811,1.724678,-0.767986,1.262823,2.330242,1.655209,2.070916,2.675768,2.474995,3.033552,-0.649347,0.085188,1.344118,2.457053,1.187596,2.025827,2.082935,1.448673,3.276883,2.353257,0.646171,1.07673,3.732922,1.795927,0.177018,-1.288875,2.208986,0.788259,2.212921,1.588867,1.333965,0.072292,0.97715,0.710901,1.680162,2.1014,0.384769,0.527227,3.73858,3.346196,-0.726255,2.725625,1.847494,1.172154,1.213808,1.613524,1.067691,1.034738,0.443105,0.0,1.501016,0.608932,2.121456,-0.528416,1.5238,-0.080084,2.840924,2.103892,4.043412,0
20071210,-0.745099,1.074961,3.811686,3.075223,2.383065,2.124828,2.66612,2.429896,1.643834,1.417189,3.611723,7.048836,5.169593,3.197508,2.719683,4.295828,2.994753,3.731859,2.991879,2.030173,4.360092,3.366984,1.257536,3.613177,6.215999,2.73253,1.295812,2.552735,4.759639,2.721608,3.737222,4.466666,3.865473,2.387639,5.380286,3.784766,2.455865,4.557791,2.54397,3.680685,4.139338,2.072116,5.892371,2.080458,7.742176,3.183492,2.550851,0.914426,2.118621,2.373449,0.0,2.045413,2.903613,3.351486,5.084938,1.1882,2.793791,3.130409,2.576601,2.156002,0
